,area_shp
2075,2.894569304849044e-05
2076,8.16268195282852e-05
2077,3.2727593323634005e-05
2078,1.848108837660285e-05
2079,0.000140579818603319
2080,0.00019179503616353829
2081,3.315353008990825e-05
2082,7.822423089453326e-05
2083,4.728852730010307e-05
2084,4.1160872523009646e-05
2085,3.690622213333675e-05
2086,2.593548254760947e-05
2087,2.9750348717236275e-05
2088,4.242462515423514e-05
2089,4.7693262759136185e-05
2090,0.0001405765141033449
2091,3.025868247081668e-05
2092,0.00010593995663105504
2093,2.3396642518973225e-05
2094,4.6629529743831426e-05
2095,0.00017648122675376708
2096,4.6995029389042855e-05
2097,3.42374230740761e-05
2098,3.5519473856627924e-05
2099,1.666565897969536e-05
2100,0.0001158153835844187
2101,3.0017506886596082e-05
2102,3.1778712961104223e-05
2103,3.52165044144884e-05
2104,2.272500785298116e-05
2105,0.00018609218496143756
2106,4.531341678568789e-05
2107,4.925580173744858e-05
2108,5.158401510054621e-05
2109,4.3469469449810324e-05
2110,0.00011701459503269913
2111,9.036495739275392e-05
2112,8.100591827811093e-05
2113,0.00010869614941992197
2114,5.68572024790208e-05
2115,0.00014300500458751123
2116,4.9718937479211896e-05
2117,6.401168533435488e-05
2118,3.694719140232254e-05
2119,0.00014950696637131206
2120,1.4406005732964778e-05
2121,0.0001906198454323959
2122,1.4075547651967483e-05
2123,3.9937697347026926e-05
2124,5.158334029597381e-05
2125,0.00011263472723877507
2126,0.00010657243918332742
2127,3.9811232670126223e-05
2128,0.00011515045317285172
2129,2.4814125834196592e-05
2130,2.5913616805104338e-05
2131,0.00015148641110725872
2132,1.6263262573481444e-05
2133,2.6913404388393588e-05
2134,8.406599762297147e-05
2135,2.473806937790394e-05
2136,0.00012066652674886936
2137,4.807372707098735e-05
2138,0.0001517860162067401
2139,1.3456813818250097e-05
2140,5.821073855908479e-05
2141,0.00010356475899664681
2142,2.3515677982783892e-05
2143,9.519802713044458e-05
2144,9.785345371797595e-05
2145,6.199868090374857e-05
2146,8.423852193015584e-05
2147,0.00017578302878973784
2148,1.399304273447384e-05
2149,0.00012531701513141934
2150,0.00014247446929555282
2151,8.15148518415678e-05
2152,2.460102874247771e-05
2153,0.00017444916321660088
2154,4.610306401153032e-05
2155,3.8262714637323135e-05
2156,5.548648973223868e-05
2157,0.00010383126423204085
2158,0.00013050683921961447
2159,9.560175173673567e-05
2160,1.5422267057290506e-05
2161,6.510590422393686e-05
2162,3.2102094531469795e-05
2163,5.094007140828371e-05
2164,2.1416966087509246e-05
2165,0.0001643168384071667
2166,9.932324429571987e-05
2167,0.00012009062187099625
2168,7.056011529503566e-05
2169,7.528121076241785e-05
2170,0.00012407478596790163
2171,3.887985975764692e-05
2172,4.4897645577837316e-05
2173,4.556385371686913e-05
2174,4.008861412560206e-05
2175,2.6993614522837887e-05
2176,0.00015430596490771962
2177,1.8481697813528892e-05
2178,3.82275982555469e-05
2179,7.996368825672922e-05
2180,7.324569629508564e-05
2181,4.790963274818054e-05
2182,0.00014399733500948877
2183,2.7668977127516832e-05
2184,5.442317356890914e-05
2185,0.00014483230446129226
2186,0.00015697511604567704
2187,8.022569131876649e-05
2188,0.0001649375811633759
2189,0.00012194926199477719
2190,2.5971523051591154e-05
2191,6.899928194356562e-05
2192,5.5961185524776316e-05
2193,2.8072088625659456e-05
2194,8.216305341070451e-05
2195,3.387963090316058e-05
2196,0.0001432283633466604
2197,3.0288571148635635e-05
2198,1.8930872588260654e-05
2199,0.00012415914487917204
2200,0.00016778243256578717
2201,4.3788297868338876e-05
2202,2.5293021818790586e-05
2203,5.89804395253096e-05
2204,3.71908611091011e-05
2205,5.1232595927550294e-05
2206,3.758515367588751e-05
2207,2.0098426123659683e-05
2208,4.253953195527079e-05
2209,0.0001742721957254229
2210,1.9022806291790392e-05
2211,1.552439305248754e-05
2212,6.21933092864658e-05
2213,2.3716126487584764e-05
2214,6.750283996770587e-05
2215,1.4960302727353679e-05
2216,0.00015160323964226354
2217,2.8281155857424395e-05
2218,0.00013647959836023187
2219,2.2020274804371183e-05
2220,0.000100156966551863
2221,8.415373628131224e-05
2222,8.025522666431942e-05
2223,3.648142674209886e-05
2224,4.4423797541301885e-05
2225,9.161026818612938e-05
2226,2.8699728440292282e-05
2227,0.00010936548384239584
2228,0.0001345907004341371
2229,4.3955346999750136e-05
2230,5.957790535397625e-05
2231,3.9260890589416375e-05
2232,3.916318177200387e-05
2233,1.3474963656370762e-05
2234,0.00016752733958319763
2235,0.0001679774578659365
2236,7.132348070149618e-05
2237,8.988236622389603e-05
2238,1.5571760689563986e-05
2239,0.00014116945844620414
2240,3.992155030077159e-05
2241,5.1454664596585514e-05
2242,0.00016157648003100906
2243,8.316536520930124e-05
2244,0.00010043189017347317
2245,3.66992464634334e-05
2246,2.3737323618383847e-05
2247,3.107159500957131e-05
2248,0.00011498302400307181
2249,5.27002879709462e-05
2250,2.55469885791188e-05
2251,4.9638340340323e-05
2252,0.00016029829508807265
2253,6.095288353778198e-05
2254,5.7665645110779904e-05
2255,4.124111228970318e-05
2256,4.249143512451392e-05
2257,5.989870595153043e-05
2258,3.798830718016111e-05
2259,9.129872631739444e-05
2260,2.7045708963972784e-05
2261,5.178338860960154e-05
2262,8.427099854262417e-05
2263,3.408236420516841e-05
2264,1.8042769510365938e-05
2265,3.907561712562333e-05
2266,8.432218397193196e-05
2267,7.100060122765462e-05
2268,4.808840111203941e-05
2269,7.604020971484342e-05
2270,7.761882200540171e-05
2271,5.4697620464211586e-05
2272,7.65377375467075e-05
2273,7.890623649399818e-05
2274,8.635188064292662e-05
2275,0.00011032433035720788
2276,5.550825201752858e-05
2277,2.078755153202255e-05
2278,0.00014921771293588895
2279,0.00010580760182040682
2280,0.00011590809098014776
2281,0.00012860475062479384
2282,0.00011699521203339479
2283,4.407493812098693e-05
2284,3.180797183131256e-05
2285,5.3552566201157335e-05
2286,0.0001535606264505509
2287,4.8937714797501634e-05
2288,0.00014389234198907935
2289,7.255829885846535e-05
2290,2.438427770089913e-05
2291,3.8060370539078544e-05
2292,1.5271793515004427e-05
2293,5.377094921047527e-05
2294,0.00010073926411227339
2295,0.00017247284972845056
2296,7.709326551279742e-05
2297,2.2248454462514514e-05
2298,4.6654170250042035e-05
2299,4.119869233880296e-05
2300,0.00015684780877350693
2301,2.2073910211775133e-05
2302,0.00011709141157012109
2303,6.165920790688957e-05
2304,6.431729371449317e-05
2305,0.00018866451436161247
2306,3.4403041748859445e-05
2307,1.541894342067347e-05
2308,0.00013616204259819128
2309,0.00016619504873171826
2310,3.161783407840074e-05
2311,7.657816862749176e-05
2312,5.240684995641303e-05
2313,4.384806452331028e-05
2314,7.359627289830502e-05
2315,3.981810650663925e-05
2316,0.00012194805148516501
2317,9.654676218792376e-05
2318,3.2663071998770887e-05
2319,7.148090964274752e-05
2320,0.00012392360652635482
2321,0.00018620955962963975
2322,6.319859875552497e-05
2323,5.9868293697112396e-05
2324,4.491009269465358e-05
2325,0.00013855364159924235
2326,3.2680612025881586e-05
2327,0.00011417959499251924
2328,7.203565547033689e-05
2329,4.42181325802201e-05
2330,0.00015530816416177152
2331,4.781633426316564e-05
2332,1.5979876887387484e-05
2333,2.7089673732195763e-05
2334,5.353792832083759e-05
2335,1.390645083054374e-05
2336,3.9457294094564455e-05
2337,0.00011931672134335589
2338,1.4539397360978403e-05
2339,2.618383507874847e-05
2340,0.0001392258740389401
2341,0.00014406978566956904
2342,0.00012123654351505282
2343,2.852298652816183e-05
2344,2.5602724682507684e-05
2345,7.116916684351281e-05
2346,0.00016532861568635751
2347,0.00013144428428346389
2348,9.024350785646235e-05
2349,9.462233591626682e-05
2350,6.508668560701937e-05
2351,1.547693955831779e-05
2352,5.3090883656577586e-05
2353,8.105561799424725e-05
2354,0.00017905650907908154
2355,9.946660239096851e-05
2356,4.902077353340155e-05
2357,1.9793624898879738e-05
2358,0.00015664894579886773
2359,8.112225143870541e-05
2360,2.6119672051342702e-05
2361,4.0221218841478935e-05
2362,7.162625435811246e-05
2363,5.42478223071328e-05
2364,3.001752998903301e-05
2365,7.261593273721176e-05
2366,3.3007501990452215e-05
2367,9.82470860122879e-05
2368,0.00014221327848631225
2369,0.00012528867832461624
2370,5.7882651181835836e-05
2371,2.4721973792665847e-05
2372,7.125132191971762e-05
2373,1.8820184779988964e-05
2374,6.666421862035543e-05
2375,2.6696187724793806e-05
2376,5.414782007158864e-05
2377,0.0001409708641897151
2378,2.5043970000511988e-05
2379,2.6250398822946264e-05
2380,2.5911094529879302e-05
2381,7.340917896216963e-05
2382,0.00017771271920446525
2383,7.49433549175295e-05
2384,2.9799612457531844e-05
2385,2.6086163841401818e-05
2386,4.9650549058184485e-05
2387,5.0574273573694996e-05
2388,3.684626715295447e-05
2389,1.710638846949913e-05
2390,3.7583139344995275e-05
2391,6.379946965830437e-05
2392,9.04985045386965e-05
2393,6.916637125898671e-05
2394,6.746536600176114e-05
2395,3.891665071885098e-05
2396,0.00014293916077498563
2397,5.613247405861222e-05
2398,9.500051488410679e-05
2399,0.00011798407326932716
2400,0.00012853356139033557
2401,7.236366109733624e-05
2402,2.8226011146221814e-05
2403,0.0001199519155108265
2404,1.4432038348971822e-05
2405,5.4599405677660366e-05
2406,6.378334891485772e-05
2407,2.5503499886156516e-05
2408,3.482530939222323e-05
2409,5.1705762864016315e-05
2410,2.1423862484678588e-05
2411,1.72523839141494e-05
2412,2.9009558614507332e-05
2413,4.7640406463329335e-05
2414,0.00010154761007088047
2415,9.274675188113827e-05
2416,6.536755734770233e-05
2417,1.4405434248306828e-05
2418,6.242002269506928e-05
2419,0.00014425503604089372
2420,8.817499727300577e-05
2421,0.00016215943790980877
2422,7.00533149363328e-05
2423,4.0091816048209305e-05
2424,1.6435650103243385e-05
2425,7.732148699932592e-05
2426,0.00012133295367045596
2427,0.0001501997374930182
2428,2.575815391191826e-05
2429,4.206400460950104e-05
2430,6.985037661810655e-05
2431,0.0001740136277902694
2432,6.68111302453643e-05
2433,0.00017054038823226971
2434,0.00013860657019383986
2435,5.5380885720105856e-05
2436,0.00010448792857925981
2437,3.653357988560278e-05
2438,0.0001257144902447006
2439,3.1923592859850574e-05
2440,9.597112081185997e-05
2441,5.097362026973547e-05
2442,6.174159498106435e-05
2443,1.726736527848281e-05
2444,9.827913338763587e-05
2445,5.4001944373464927e-05
2446,3.9797671424906754e-05
2447,6.168873920324173e-05
2448,0.00016500416776815994
2449,6.082342620418678e-05
2450,0.000127367914854183
2451,3.21380289615416e-05
2452,0.0001924155512521624
2453,0.00014747638622617995
2454,5.06213821501379e-05
2455,3.974954751349989e-05
2456,0.0001251020474259838
2457,2.563792424805784e-05
2458,1.4837799145817865e-05
2459,4.742895763045787e-05
2460,2.8453382179668484e-05
2461,1.979885941139191e-05
2462,0.00012890129602635879
2463,2.1067119771987318e-05
2464,0.00019659726569281724
2465,4.06872412144042e-05
2466,0.00011789814974859443
2467,0.0001481683436489167
2468,4.4030994350323065e-05
2469,7.753070256423504e-05
2470,6.76226391136498e-05
2471,3.746743586322636e-05
2472,2.8385029375411863e-05
2473,3.5946894454283946e-05
2474,4.464929341666116e-05
2475,0.00014753648262943856
2476,2.0378412897770493e-05
2477,0.0001093047412022388
2478,4.6199904685043394e-05
2479,2.6373190567712987e-05
2480,3.68380554854311e-05
2481,4.512944266614759e-05
2482,0.0001318916750508382
2483,0.00011319424353373379
2484,4.857788811364435e-05
2485,0.00010558744109748747
2486,0.00017536228634048616
2487,6.763264145366694e-05
2488,4.2441859280282334e-05
2489,2.6768214579878434e-05
2490,8.96110871026692e-05
2491,0.00011818878443520657
2492,0.0001403273623327622
2493,0.0001406286716828135
2494,4.962227455072717e-05
2495,0.00011676090339603787
2496,4.942661310739856e-05
2497,8.913697203077661e-05
2498,1.867132826048647e-05
2499,1.866093505492798e-05
2500,0.00011568595855925545
2501,7.615947168372246e-05
2502,4.864475573542389e-05
2503,4.0417598411923336e-05
2504,1.9198037924401637e-05
2505,0.00010259667440377925
2506,0.00014702264887606731
2507,0.00013800548768229149
2508,2.5064918350095397e-05
2509,0.00014510696533044995
2510,5.551877724118617e-05
2511,0.00010850168630264072
2512,0.00010360315349273929
2513,2.50265375330351e-05
2514,5.243723226896877e-05
2515,6.670662150146754e-05
2516,2.6719625528270945e-05
2517,7.04789173763964e-05
2518,8.774349794749909e-05
2519,0.00012915003262575756
2520,0.0001482992569299751
2521,6.16140735649492e-05
2522,7.643639111272088e-05
2523,9.376932701419514e-05
2524,6.0643033875000714e-05
2525,9.461154145767448e-05
2526,6.171674954152042e-05
2527,0.00010308760190469313
2528,0.00015814117182163582
2529,2.974401609346091e-05
2530,1.4708129877103212e-05
2531,2.1490085548049594e-05
2532,8.207125341824529e-05
2533,0.0001677798857469582
2534,0.00017118046173789135
2535,2.8574731833691895e-05
2536,0.000131579530860209
2537,7.799562348088888e-05
2538,7.79940757066621e-05
2539,1.3598234383911128e-05
2540,7.604180602732763e-05
2541,4.4497285289187766e-05
2542,4.563370213921077e-05
2543,3.1969094113015936e-05
2544,1.7190242104219237e-05
2545,6.408576118901339e-05
2546,1.6372498383938013e-05
2547,3.645933564051322e-05
2548,6.342232065761315e-05
2549,7.578256173734814e-05
2550,9.386892000424696e-05
2551,0.00011598697699152914
2552,3.430231520860511e-05
2553,0.00013916029860392833
2554,7.886442446654755e-05
2555,0.00013346086163976576
2556,0.00011238809845593463
2557,6.708938034070015e-05
2558,2.2584629623879156e-05
2559,9.262193030325111e-05
2560,0.00014055343677960412
2561,3.371240041690264e-05
2562,4.7000873209708775e-05
2563,1.4280525854644072e-05
2564,4.71523894484556e-05
2565,5.14054885864959e-05
2566,2.400632003530687e-05
2567,3.1821576516845425e-05
2568,4.45503085310121e-05
2569,4.56649637429383e-05
2570,7.866268113355527e-05
2571,0.00015521116397568816
2572,2.91772032837921e-05
2573,5.0720480462097695e-05
2574,7.743989058257228e-05
2575,2.26936754371535e-05
2576,2.1355571632998055e-05
2577,0.00011573077198127805
2578,0.0001319382219548105
2579,7.320735787315867e-05
2580,5.958533096991584e-05
2581,0.00011114106379585591
2582,0.0001955269775487976
2583,1.5189015156672326e-05
2584,7.493502221495224e-05
2585,7.5546476186791e-05
2586,2.1718145649611944e-05
2587,7.104672714524594e-05
2588,2.7007752132604808e-05
2589,5.5318323034292215e-05
2590,6.590918576946522e-05
2591,6.206024799582713e-05
2592,0.00013126827371717084
2593,0.00011367244802182632
2594,6.111412880600948e-05
2595,5.1010017826863976e-05
2596,2.846037656868783e-05
2597,3.543597308908889e-05
2598,2.5250876974692105e-05
2599,0.00014637340442848578
2600,9.892515334509882e-05
2601,3.23065154073142e-05
2602,0.00017311179172215094
2603,4.784129974997113e-05
2604,7.929554397352172e-05
2605,1.9090041799573753e-05
2606,3.641010123212904e-05
2607,4.791602737078669e-05
2608,3.6021534185239526e-05
2609,8.467909990328826e-05
2610,7.26232678905045e-05
2611,7.553356551654827e-05
2612,3.8334071577121206e-05
2613,4.314313500071705e-05
2614,1.5577016701774807e-05
2615,0.00011236129725254989
2616,1.89388858736706e-05
2617,3.656767443590539e-05
2618,8.070790508084104e-05
2619,2.022640360611196e-05
2620,5.5756618830126613e-05
2621,2.80279638237598e-05
2622,2.800287120976559e-05
2623,4.344971125018704e-05
2624,3.3174629154874416e-05
2625,9.405560420505882e-05
2626,3.537077044146882e-05
2627,1.7270992551877313e-05
2628,8.58605099659355e-05
2629,3.911968907060931e-05
2630,3.6224897623060805e-05
2631,1.293087831975773e-05
2632,3.950465120651406e-05
2633,2.870142420850069e-05
2634,0.00013629876530664773
2635,6.0966358880300835e-05
2636,7.923812378866221e-05
2637,0.00019918085156405975
2638,1.5661596615857383e-05
2639,0.0001656063231154579
2640,2.1309525807683024e-05
2641,6.758244816343791e-05
2642,5.103616022452067e-05
2643,1.8792531052443233e-05
2644,1.5702676853147728e-05
2645,0.00011806983052776693
2646,5.706047866338213e-05
2647,3.968014086004744e-05
2648,0.0001384632304220316
2649,3.633489035624168e-05
2650,7.840810511643141e-05
2651,0.00016749974795827273
2652,0.00013154148407687659
2653,4.514324534343689e-05
2654,0.00011791831030100018
2655,4.838335247267054e-05
2656,2.471164006551142e-05
2657,1.6589644933322045e-05
2658,0.00013418596872284962
2659,6.988265954897858e-05
2660,2.485917560984183e-05
2661,0.00016840072090838832
2662,1.5318079129544613e-05
2663,2.2380205032314232e-05
2664,7.574690491132158e-05
2665,6.236461037600241e-05
2666,3.756954880477643e-05
2667,4.2422176295704734e-05
2668,3.0435180341561806e-05
2669,6.887029351490656e-05
2670,9.484106075011458e-05
2671,0.00010942721890791304
2672,6.644616740497467e-05
2673,0.0001563139832773187
2674,3.8891208165332984e-05
2675,3.211388104320367e-05
2676,2.2557154725930762e-05
2677,1.6566939068036253e-05
2678,0.00011774300959109163
2679,8.933249930061286e-05
2680,0.0001009513647124329
2681,0.00014111635555010406
2682,0.00014142621275174314
2683,3.028822509615731e-05
2684,5.0422123532377076e-05
2685,0.0001246265040476452
2686,0.00012743600316063617
2687,0.0001418652356379747
2688,2.1724615330469633e-05
2689,0.00010608908333582795
2690,0.00016438408360684907
2691,0.00015655148907908225
2692,0.00014976403844548387
2693,1.473207525478093e-05
2694,1.6641163609346637e-05
2695,0.0001526151419754336
2696,0.00012781848596871224
2697,1.937876254893072e-05
2698,2.05640613415996e-05
2699,3.37939424494529e-05
2700,0.00018391372100655422
2701,0.0001395916823779971
2702,0.00010827927637402375
2703,8.127823436109817e-05
2704,6.584747514198368e-05
2705,5.762290742489035e-05
2706,5.0493051571600905e-05
2707,8.084595451478437e-05
2708,9.26005669018792e-05
2709,4.978786054824813e-05
2710,9.226380166776113e-05
2711,4.517957356294677e-05
2712,9.516760202554682e-05
2713,0.0001339213782269471
2714,1.3493375691781918e-05
2715,7.704678806015367e-05
2716,2.791661293613149e-05
2717,5.847661553240207e-05
2718,3.821189444805513e-05
2719,0.00010889200268646379
2720,1.418374239400173e-05
2721,3.9842643539685614e-05
2722,5.413431793636085e-05
2723,5.2387545450331635e-05
2724,3.2040830096006545e-05
2725,5.359813892394563e-05
2726,2.9867576652872534e-05
2727,0.00010645481016700624
2728,4.718009797712453e-05
2729,5.832720199184282e-05
2730,8.147095516780964e-05
2731,4.502312601031e-05
2732,0.00012690994488160015
2733,8.047659501754323e-05
2734,4.2143331164421826e-05
2735,4.171173086758395e-05
2736,4.194989716650121e-05
2737,0.00011276778135168837
2738,4.857291935308429e-05
2739,0.0001356490224449434
2740,5.987400047818733e-05
2741,2.4624601615166772e-05
2742,7.740344498954901e-05
2743,0.00016354232707021436
2744,7.33782017828284e-05
2745,8.666591416878548e-05
2746,4.937621680252892e-05
2747,4.096296460575482e-05
2748,4.973379703814392e-05
2749,0.00014234420128855844
2750,5.558650642136324e-05
2751,2.9785079563610383e-05
2752,0.00010418446302066295
2753,3.1946845507355477e-05
2754,1.286922185307019e-05
2755,0.0001897460678448286
2756,0.0001234429267283755
2757,3.560443966627656e-05
2758,0.0001682377616812286
2759,7.496320475692655e-05
2760,1.826134178919699e-05
2761,0.00012104950732839125
2762,0.00014407972185161426
2763,4.795953634328753e-05
2764,2.327888704428732e-05
2765,3.756671381223155e-05
2766,7.63834963838359e-05
2767,5.838002602921587e-05
2768,1.631865438081242e-05
2769,3.12459986760131e-05
2770,4.665993730959844e-05
2771,1.553393866093962e-05
2772,0.00011982865297322958
2773,0.00013203709250557392
2774,3.306396900230507e-05
2775,2.525292339068298e-05
2776,7.541323854259035e-05
2777,6.051936957659179e-05
2778,0.00011924545283393939
2779,0.00010388018550327649
2780,0.00010322653303121952
2781,0.00013074152857489712
2782,1.668288753064703e-05
2783,0.00017916103477921515
2784,1.9634125036529804e-05
2785,6.888491807530473e-05
2786,3.445012285637714e-05
2787,1.346706881224378e-05
2788,0.00015273107726576524
2789,0.0001512265538718334
2790,0.0001752758081193874
2791,0.00013676975542435511
2792,5.2841150515924056e-05
2793,4.0851354140320455e-05
2794,3.678007339681709e-05
2795,5.3433398568428676e-05
2796,0.00012386096229391387
2797,4.789119315707155e-05
2798,8.192826512162399e-05
2799,8.962522782093946e-05
2800,5.272952821385508e-05
2801,0.00013805084127290924
2802,1.533975095651355e-05
2803,1.2325780194228797e-05
2804,7.326112712587794e-05
2805,5.0738455874049706e-05
2806,0.00014690617946831505
2807,6.279384014404157e-05
2808,1.8806363402494778e-05
2809,5.290761067272397e-05
2810,4.3169588557188066e-05
2811,8.344083816474342e-05
2812,7.658149789310238e-05
2813,5.007597451599725e-05
2814,2.169408629773901e-05
2815,2.195909636997505e-05
2816,0.00010283802039546996
2817,7.255683695129572e-05
2818,3.849206987633799e-05
2819,0.0001243779986328809
2820,0.00013126883879841875
2821,3.780308516933628e-05
2822,6.261833595296891e-05
2823,2.8030578933502897e-05
2824,7.761704577315218e-05
2825,7.372773434007869e-05
2826,2.583734418042472e-05
2827,3.781629194606738e-05
2828,3.2176821786978675e-05
2829,0.00011809636773262002
2830,8.250423088830763e-05
2831,3.018390966161336e-05
2832,5.6010529510330745e-05
2833,3.827595052496147e-05
2834,3.6955660146296705e-05
2835,3.954744320296632e-05
2836,2.6121434384459134e-05
2837,0.00011262470383793766
2838,4.776271496750078e-05
2839,6.890725282220853e-05
2840,2.1186260438126997e-05
2841,2.908074077297603e-05
2842,7.423085477945854e-05
2843,8.524990356374545e-05
2844,2.830509834574469e-05
2845,3.2231549872559165e-05
2846,0.00010741678861412768
2847,0.00016415220114025228
2848,2.772097091450784e-05
2849,0.00015915078186866868
2850,0.00010394812417877267
2851,2.4011786494742784e-05
2852,4.029328551050356e-05
2853,3.3986955141204894e-05
2854,2.0450094192784376e-05
2855,0.00014256628229233946
2856,7.072895007303808e-05
2857,8.693724177606722e-05
2858,5.441524538334972e-05
2859,9.94921937472645e-05
2860,1.983427512772282e-05
2861,5.3579734416727855e-05
2862,3.1258356398346766e-05
2863,4.425735733694593e-05
2864,4.5839281042714646e-05
2865,5.085548243187379e-05
2866,1.4327911039768802e-05
2867,7.120288038771421e-05
2868,1.358031292931223e-05
2869,7.459857456512267e-05
2870,2.134999025094977e-05
2871,0.0001232239687351363
2872,5.069077116004762e-05
2873,0.00011507706354731506
2874,7.129832003386137e-05
2875,5.5581025143901665e-05
2876,1.319414426488779e-05
2877,8.23991195867268e-05
2878,0.00013041060514501656
2879,1.5949558374908725e-05
2880,1.691654086749721e-05
2881,7.09677133599783e-05
2882,3.811042990330604e-05
2883,4.802013778877679e-05
2884,5.492802026348247e-05
2885,8.915211651143927e-05
2886,5.143111284399135e-05
2887,2.385409233201283e-05
2888,9.901986999667227e-05
2889,2.3052085501075813e-05
2890,0.00011061326998712783
2891,0.0001289663298172385
2892,4.918245853914207e-05
2893,4.105602468700613e-05
2894,0.00014558637735324564
2895,4.3567484262076e-05
2896,8.762186009316813e-05
2897,0.00015283862704394937
2898,1.3646463480358638e-05
2899,8.223385570534413e-05
2900,3.4839703193429494e-05
2901,1.891745255255024e-05
2902,5.088814376904026e-05
2903,0.00010518994793693683
2904,3.8916751286063496e-05
2905,0.00013983302642526173
2906,0.00018135275414536792
2907,0.00011428152968713587
2908,0.0001350358088356143
2909,0.000149117505986718
2910,0.00014729286891856239
2911,0.00012655124341645038
2912,1.3210638810778442e-05
2913,1.769326321691072e-05
2914,1.643844235729819e-05
2915,0.00010414136919390732
2916,1.6302776706364804e-05
2917,6.189237552455902e-05
2918,0.00016001833391621626
2919,3.490560938045148e-05
2920,8.531809899662376e-05
2921,5.34593459842987e-05
2922,2.703250664231247e-05
2923,6.423942512315423e-05
2924,0.00012413666234357637
2925,0.00015195389095467424
2926,6.458488496473068e-05
2927,0.00013240477898170285
2928,3.6897424872328254e-05
2929,5.244558743202664e-05
2930,0.00010990659166846599
2931,0.00019614958097590238
2932,4.605377838643279e-05
2933,0.00015496168072776133
2934,6.620354235186172e-05
2935,6.434207809550523e-05
2936,2.2044032704848e-05
2937,1.510492167634084e-05
2938,0.00010059266241363339
2939,4.5302252017292364e-05
2940,4.556137144380942e-05
2941,6.238849968301691e-05
2942,3.104717143555706e-05
2943,2.5685535540844326e-05
2944,0.0001396349137206763
2945,4.293667800522549e-05
2946,0.00017649618661949565
2947,2.89891763650176e-05
2948,4.571619400284842e-05
2949,2.731064534500432e-05
2950,6.606996642434319e-05
2951,5.953235934505429e-05
2952,0.00015895502083560664
2953,4.2825659357894995e-05
2954,0.00012970608446991063
2955,5.618071628292855e-05
2956,5.1497095017347016e-05
2957,0.00016794021972136021
2958,2.6616066514917794e-05
2959,7.153989813952161e-05
2960,0.0001001622219401397
2961,0.00017354005975859276
2962,8.134607623700455e-05
2963,8.737787802845611e-05
2964,4.906201747782638e-05
2965,7.026723544032012e-05
2966,1.8976368449990582e-05
2967,5.289776274306877e-05
2968,9.526394444572749e-05
2969,1.963920580412847e-05
2970,0.00011074086015255805
2971,4.5994434707043284e-05
2972,2.812481749266789e-05
2973,2.971303313045447e-05
2974,5.530100382486008e-05
2975,2.7309990405554768e-05
2976,0.0001547987775678954
2977,4.783569775534172e-05
2978,0.00015228997843011306
2979,8.483551584957647e-05
2980,3.1748775173014226e-05
2981,0.0001486631156488924
2982,2.005613237846789e-05
2983,2.938802338035775e-05
2984,9.946526036161632e-05
2985,3.296685513020342e-05
2986,0.0001285574619521943
2987,4.7038227643608526e-05
2988,0.0001293845573518491
2989,9.442726252151612e-05
2990,2.710568155753066e-05
2991,0.00013720060634979253
2992,9.128225506859801e-05
2993,5.4448865606814855e-05
2994,2.2307770820346732e-05
2995,3.354557155406785e-05
2996,5.2067007880032945e-05
2997,6.579964317444949e-05
2998,8.601151421825996e-05
2999,2.4940744798057076e-05
3000,4.895953410542943e-05
3001,0.0001324323824565445
3002,0.00011733273295196816
3003,3.9292817123724237e-05
3004,2.4998617779091782e-05
3005,1.6476005402733327e-05
3006,2.9510150586971976e-05
3007,0.0001200809057971472
3008,2.33993997126964e-05
3009,1.2159724895680767e-05
3010,2.9266987223180287e-05
3011,0.0001489559578828607
3012,0.0001562461140050668
3013,4.433077649736251e-05
3014,3.8662994429894024e-05
3015,2.5381378899156404e-05
3016,3.2040255250446144e-05
3017,6.172571730821632e-05
3018,0.0001790212826039727
3019,5.0507154085254677e-05
3020,5.5967288762626964e-05
3021,1.6736959667001936e-05
3022,9.354815602994266e-05
3023,0.00014196420952102866
3024,2.5817507422331492e-05
3025,5.732095588567266e-05
3026,4.2716509816966186e-05
3027,3.6276630329978496e-05
3028,0.00010754583564262189
3029,9.916265395678884e-05
3030,5.773859987744536e-05
3031,0.000127367914854183
3032,1.541514448555161e-05
3033,3.16877914084639e-05
3034,4.100898651616082e-05
3035,6.10813474100854e-05
3036,4.789158819765045e-05
3037,0.00010268966726004597
3038,5.354484477420753e-05
3039,9.65129441639194e-05
3040,6.660255521239247e-05
3041,8.972046261503837e-05
3042,6.162883054332902e-05
3043,5.0881741436530765e-05
3044,0.0001233693913602356
3045,6.0154455513960766e-05
3046,0.00011313585112697767
3047,5.5877057351469725e-05
3048,5.120956398733292e-05
3049,3.1422921861213306e-05
3050,3.8384146879507794e-05
3051,1.7722549283288088e-05
3052,0.00014611330104186512
3053,3.069791117852605e-05
3054,2.774632812750542e-05
3055,0.00011051960660531207
3056,2.920206054517808e-05
3057,8.520356761798318e-05
3058,0.00011952084628903917
3059,0.00012156813429453922
3060,5.389815453610623e-05
3061,0.00013478017556789337
3062,0.00011239897658132016
3063,5.7097056214237853e-05
3064,5.678523896784655e-05
3065,2.2364772035227304e-05
3066,3.380387747232468e-05
3067,9.749603061351898e-05
3068,2.2978091372522086e-05
3069,2.634249684000991e-05
3070,3.0464271772700476e-05
3071,2.791331431347986e-05
3072,8.990079753902869e-05
3073,0.00012674347684000446
3074,0.00011734233830835433
3075,4.354349481820945e-05
